ID,Common Name,Length,Location,MP3 Link
XC228410,White-crested Spadebill,0:58,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC228410-White-crested%20Spadebill%20A%2010699.mp3
XC119412,White-crested Spadebill,0:38,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC119412-PLAPLA02.mp3
XC534690,White-crested Spadebill,0:25,"Leticia, Amazonas Department, Campamento Quebrada Lorena, Parque Nacional Amacayacu",https://xeno-canto.org/sounds/uploaded/KQVLEXDIUN/XC534690-Pp22.mp3
XC534689,White-crested Spadebill,0:17,"Leticia, Amazonas Department, Campamento Quebrada Lorena, Parque Nacional Amacayacu",https://xeno-canto.org/sounds/uploaded/KQVLEXDIUN/XC534689-Pplatyrhynchos.mp3
XC301035,White-crested Spadebill,1:39,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301035-PLAPLA20.mp3
XC270919,White-crested Spadebill,0:18,"Reserva Natural Palmarí, Río Javarí, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC270919-White-crested%20Spadebill%20call.mp3
XC301980,Golden-crowned Spadebill,1:20,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301980-PLACOR08.mp3
XC119405,Golden-crowned Spadebill,1:32,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC119405-PLACOR07.mp3
XC119436,Golden-crowned Spadebill,0:32,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119436-Platyrinchus%20coronatus_Purupuru.mp3
XC119404,Golden-crowned Spadebill,1:11,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC119404-PLACOR02.mp3
XC395117,Cinnamon-crested Spadebill,0:16,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395117-Platyrinchus%20saturatus2.mp3
XC395115,Cinnamon-crested Spadebill,0:10,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395115-Platyrinchus%20saturatus1.mp3
XC202197,Cinnamon-crested Spadebill,0:16,"Junglaven Lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202197-Cinnamon-crested%20Spadebill%20%28call%2C%20Junglaven%2C%20Venezuela%2C%20mar2009%2C%202%29.mp3
XC119396,Cinnamon-crested Spadebill,0:12,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119396-Platyrinchus%20saturatus_Ducke2.MP3
XC535983,Olive-faced Flatbill,0:32,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC535983-998%20Tolmomyias%20viridiceps%28song%29Boca_do_Acre_AM_180516_FIG.mp3
XC535982,Olive-faced Flatbill,0:08,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC535982-997%20Tolmomyias%20viridiceps%20%28song%29Boca_do_Acre_AM_210516_FIG.mp3
XC583023,Citron-bellied Attila,0:33,"Tupana lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC583023-Attila%20citriniventris_Tupana_1040.mp3
XC504718,Citron-bellied Attila,0:40,"AM-354, Km 18, Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504718-LS110886%20Citron-bellied%20Attila%2C%20Guilded%20Barbet%2C%20Careiro.mp3
XC284902,Citron-bellied Attila,0:31,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC284902-Attila%20citriniventris_Carauari_1874.mp3
XC120099,Citron-bellied Attila,0:34,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC120099-Attila%20citriniventris_Careiro_M5_1240.MP3
XC119618,Citron-bellied Attila,0:26,"Tapauá, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119618-Attila%20citriniventris_Tapaua_1258.MP3
XC219303,Citron-bellied Attila,0:05,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC219303-Citron-bellied%20Attila%20D%2011121.mp3
XC219302,Citron-bellied Attila,0:05,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC219302-Citron-bellied%20Attila%20D%2011120.mp3
XC441703,Cinnamon Attila,0:09,"Iranduba, Amazonas (Ilha da Marchantaria)",https://xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC441703-AttilaMarchant.mp3
XC417776,Cinnamon Attila,0:27,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC417776-Attila%20cinamomeus_Novo%20remanso_1036.mp3
XC409531,Cinnamon Attila,0:11,"Uarini, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC409531-Attila%20cinammomeus_Mamirua_1132.mp3
XC340149,Cinnamon Attila,0:24,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC340149-Attila%20cinammomeus_Manacapuru_1436.mp3
XC200374,Cinnamon Attila,1:40,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC200374-ATTCIN10.mp3
XC430763,Cinnamon Attila,0:09,"Iranduba, Amazonas (Ilha da Marchantaria)",https://xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC430763-MisteryMarchant.mp3
XC316946,Cinnamon Attila,0:28,"Anavilhanas Archipelago, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC316946-Attila%20cinammomeus_Novo%20Airao_1075.mp3
XC144170,Cinnamon Attila,0:12,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/VPCOOSQDRP/XC144170-TBKS%20%20_0078_Attila%20cinnamomeus%20%282%29.mp3
XC536396,Dusky-tailed Flatbill,0:27,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536396-1749%20Ramphotrigon%20fuscicauda%20%28calls%29Boca_do_Acre_AM_220516_FIG.mp3
XC487001,Dusky-tailed Flatbill,0:06,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC487001-Ramphotrigon%20fuscicauda%20DCB%20618-7.mp3
XC333683,Dusky-tailed Flatbill,0:28,"Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/FZTTBRELVC/XC333683-Ramphotrigon%20fuscicauda.MP3
XC395125,Rufous-tailed Flatbill,0:10,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC395125-Ramphotrigon%20ruficauda.mp3
XC229034,Rufous-tailed Flatbill,0:27,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229034-Rufous-tailed%20Flatbill%20%2010549.mp3
XC229033,Rufous-tailed Flatbill,0:29,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229033-Rufous-tailed%20Flatbill%20%2010548.mp3
XC229032,Rufous-tailed Flatbill,0:29,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229032-Rufous-tailed%20Flatbill%20%2010547.mp3
XC229031,Rufous-tailed Flatbill,0:56,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229031-Rufous-tailed%20Flatbill%20A%2010552.mp3
XC229037,Rufous-tailed Flatbill,0:18,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229037-Rufous-tailed%20Flatbill%20%2010546.mp3
XC229036,Rufous-tailed Flatbill,0:44,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229036-Rufous-tailed%20Flatbill%20B%2010553.mp3
XC229035,Rufous-tailed Flatbill,0:56,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC229035-Rufous-tailed%20Flatbill%20A%2010554.mp3
XC417477,Ferruginous-backed Antbird,1:00,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/DJHLXVSKSM/XC417477-formigueiro%20ferrugem%202_mp3.mp3
XC394454,Ferruginous-backed Antbird,0:17,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394454-INPA%20-%20Myrmeciza%20ferruginea%20%28Ferruginous-backed%20Antbird%29.mp3
XC392084,Ferruginous-backed Antbird,0:18,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392084-Myrmeciza%20ferrugiena_PF_1975.mp3
XC188634,Ferruginous-backed Antbird,1:17,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188634-Myrmeciza%20ferruginea%2017-07-2014%2010%20horas%20e%2030%20min..MP3
XC504922,Ferruginous-backed Antbird,1:11,"Presidente Figueiredo, Cachoeira da Onca RPPN, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504922-LS111022%20Ferruginous-backed%20Antbird.mp3
XC445582,Ferruginous-backed Antbird,1:11,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/JQSYKZHEMB/XC445582-MyrmecizaferrugTorreTape29%20%282%29.mp3
XC119392,Ferruginous-backed Antbird,0:10,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119392-Myrmeciza%20ferruginea_Ducke.MP3
XC505033,Ferruginous-backed Antbird,0:06,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505033-190812_1249%20Myrmeciza%20ferruginea%20call.wav
XC505032,Ferruginous-backed Antbird,0:06,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505032-190812_1247%20Myrmeciza%20ferruginea.wav
XC419675,Ferruginous-backed Antbird,0:03,"Presidente Figueiredo, Cachoeira da Onca RPPN, Amazonas",https://xeno-canto.org/sounds/uploaded/CFRYARSVHN/XC419675-STE-006%20formigueiro-ferrugem%20xc.mp3
XC325802,Ferruginous-backed Antbird,0:06,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325802-Myrmeciza%20ferruginea_Itapiranga_1196.mp3
XC486985,Grey Antbird,1:22,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486985-Cercomacra%20cinerascens%20DCB%20618-9B.mp3
XC486983,Grey Antbird,0:50,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486983-Cercomacra%20cinerascens%20DCB%20618-6B.mp3
XC486984,Grey Antbird,0:32,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486984-Cercomacra%20cinerascens%20DCB%20618-8.mp3
XC486879,Grey Antbird,0:52,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486879-Cercomacra%20cinerascens%20DCB%20617-16.mp3
XC486878,Grey Antbird,0:22,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486878-Cercomacra%20cinerascens%20DCB%20617-11.mp3
XC486834,Grey Antbird,0:49,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486834-Cercomacra%20cinerascens%20DCB%20616-16.mp3
XC486832,Grey Antbird,0:20,"Rio Tapajós,Apuí,Amazonas",https://xeno-canto.org/sounds/uploaded/YOXWKYFZAP/XC486832-Cercomacra%20cinerascens%20DCB%20616-13.mp3
XC220700,Grey Antbird,0:08,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC220700-Gray%20Antbird%20%207773.mp3
XC202322,Grey Antbird,1:01,"Junglaven Lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/VROUALCTKG/XC202322-Gray%20Antbird%20%28song%2C%20Junglaven%2C%20Venezuela%2C%20mar2009%2C%201%29.mp3
XC142165,Grey Antbird,0:21,"Rio Teuini, Serginal Tupy, Pauini, Amazonas",https://xeno-canto.org/sounds/uploaded/PMYLTPLTLT/XC142165-130508_00_Cercomacra_cinersacens_rioteuini_esp_tol_am.mp3
XC855247,Grey Antbird,0:05,"Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/ESJQFJUOUH/XC855247-301552191.mp3
XC206737,Grey Antbird,0:27,"Carauari, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC206737-Cercomacra%20cinerascens_Monte%20Carmelo_1060.mp3
XC119408,Grey Antbird,0:23,"Careiro, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119408-Cercomacra%20cinerascens_Purupuru.MP3
XC494057,Spot-backed Antwren,0:21,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC494057-1-8-2019%2011e15%20Chorozinho%20de%20costas%20manchadas%20e%20ferreirinho%20arapacu.mp3
XC493994,Spot-backed Antwren,0:10,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493994-31-7-2019%208e12%20Chorozinho.mp3
XC493843,Spot-backed Antwren,0:13,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/LXKLWEDKEM/XC493843-30-7-2019%208e17%20Maitaca%20CHOROZINHO%20e%20outros.mp3
XC224132,Spot-backed Antwren,0:51,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224132-Spot-backed%20Antwren%20A%207445.mp3
XC224131,Spot-backed Antwren,0:30,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224131-Spot-backed%20Antwren%20A%207444.mp3
XC660286,Spot-backed Antwren,0:09,"Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/OVSRKOPXGK/XC660286-Herpsilochmus_dorsimaculatus_pto_santander_1681.mp3
XC505827,Spot-backed Antwren,0:25,"São Gabriel da Cachoeira, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC505827-Herpsilochmus%20dorsimaculatus_sao%20gabriel_1099.mp3
XC504593,Spot-backed Antwren,1:19,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504593-LS110805%20Spot-backed%20Antwren%20MUSA.mp3
XC325797,Spot-backed Antwren,0:25,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC325797-Herpsilochmus%20dorsimaculatus_Itapiranga_1202.mp3
XC301979,Spot-backed Antwren,0:54,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301979-HERDOR14.mp3
XC287362,Spot-backed Antwren,1:12,"PN Jau 2, State of Amazonas",https://xeno-canto.org/sounds/uploaded/WOEAFQRMUD/XC287362-Herpsilochmus%20dorsimaculatus150915_T190.mp3
XC224137,Spot-backed Antwren,1:42,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224137-Spot-backed%20Antwren%20B%207442.mp3
XC224136,Spot-backed Antwren,0:44,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224136-Spot-backed%20Antwren%20B%207441.mp3
XC224135,Spot-backed Antwren,1:12,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224135-Spot-backed%20Antwren%20B%207447.mp3
XC224134,Spot-backed Antwren,0:26,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224134-Spot-backed%20Antwren%20B%207446.mp3
XC224133,Spot-backed Antwren,0:56,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224133-Spot-backed%20Antwren%20A%207443.mp3
XC171117,Spot-backed Antwren,0:23,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/DVJCMXOTVL/XC171117-Herpsilochmus%20dorsimaculatus%20Manaus-AM.mp3
XC591727,Spot-backed Antwren,0:37,"Tabatinga, State of Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC591727-Herpsilochmus%20dorsimaculatus_Tabatinga_1163.mp3
XC505315,Spot-backed Antwren,0:05,"Manacapuru, Amazonas",https://xeno-canto.org/sounds/uploaded/VWCBCAIJUC/XC505315-190813_1323%20Herpsilochmus%20dorsimaculatus.mp3
XC301037,Spot-backed Antwren,0:39,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC301037-HERDOR13.mp3
XC144169,Spot-backed Antwren,0:13,"Silves, Amazonas",https://xeno-canto.org/sounds/uploaded/VPCOOSQDRP/XC144169-TBKS%20%20_0086_Herpsilochmus%20dorsimaculatus%20%282%29.mp3
XC660283,Spot-backed Antwren,0:07,"Puerto Santander, Amazonas",https://xeno-canto.org/sounds/uploaded/OVSRKOPXGK/XC660283-_1630_220_Herpsilochmus_dorsimaculatus.mp3
XC119119,Spot-backed Antwren,0:12,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119119-Herpsilochimus%20dorsimaculatus_Presidente%20Figueiredo.MP3
XC534683,Dugand's Antwren,1:36,"Leticia, Amazonas Department, Campamento Quebrada Lorena, Parque Nacional Amacayacu",https://xeno-canto.org/sounds/uploaded/KQVLEXDIUN/XC534683-Hdugandi.mp3
XC583020,Undulated Antshrike,0:52,"Tupana lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC583020-Frederikena%20unduligera_Tupana_1049.mp3
XC583019,Undulated Antshrike,0:38,"Tupana lodge, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC583019-Frederikena%20unduligera_Tupana_1050.mp3
XC388473,Undulated Antshrike,1:06,"Canutama, Amazonas",https://xeno-canto.org/sounds/uploaded/AKHCFQUKLZ/XC388473-Frederikena%20unduligera-Humaita-AM-Felipe%20Arantes.mp3
XC223215,Undulated Antshrike,0:37,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC223215-Undulated%20Antshrike%20B%206693.mp3
XC223214,Undulated Antshrike,1:05,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC223214-Undulated%20Antshrike%20B%206692.mp3
XC223213,Undulated Antshrike,0:42,"Moises trail, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC223213-Undulated%20Antshrike%20B%206691.mp3
XC654842,Undulated Antshrike,1:00,"Novo Airão, Amazonas",https://xeno-canto.org/sounds/uploaded/YNXJLOESBB/XC654842-BD_2018-10-24_Frederickena-unduligera_NovoAirao.mp3
XC649627,Black-throated Antshrike,0:24,"Manaus, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/DFYFSPXYGT/XC649627-frederickenaviridis.mp3
XC391065,Black-throated Antshrike,0:42,"Close to Ramal do Pau Rosa, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC391065-Frederikena%20viridis_Manaus_1957.mp3
XC267040,Black-throated Antshrike,2:28,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/PVVQTVACLV/XC267040-20150728Ducke_Kajiki_Frederickena%20viridis.mp3
XC391066,Black-throated Antshrike,0:22,"Close to Ramal do Pau Rosa, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC391066-Frederikena%20viridis_Manaus_1958.mp3
XC623849,Great Antshrike,0:19,"Iranduba, Amazonas",https://xeno-canto.org/sounds/uploaded/DFYFSPXYGT/XC623849-chor%C3%B3.mp3
XC243949,Great Antshrike,0:12,"São Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/DGVLLRYDXS/XC243949-TARMAJ39.mp3
XC230561,Great Antshrike,1:22,"Gavilan road, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230561-Great%20Antshrike%20B%206710.mp3
XC230545,Great Antshrike,0:15,"Gavilan road, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230545-Great%20Antshrike%20%206708.mp3
XC870865,Great Antshrike,0:10,"Posada Amazonas, Tambopata, Madre de Dios",https://xeno-canto.org/sounds/uploaded/XNSUQRGJPZ/XC870865-2018-11-27-Great-Antshrike-song-1722.mp3
XC536645,Great Antshrike,0:47,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536645-1762%20Taraba%20major%20%28song%29Boca_do_Acre_AM_220516_FIG.mp3
XC536644,Great Antshrike,0:30,"Purus River, Boca do Acre, State of Amazonas",https://xeno-canto.org/sounds/uploaded/CHDHFSVVIN/XC536644-1761%20Taraba%20major%20%28calls%29Boca_do_Acre_AM_220516_FIG.mp3
XC230560,Great Antshrike,0:19,"Gavilan road, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230560-Great%20Antshrike%20%206709.mp3
XC230559,Great Antshrike,0:09,"Gavilan road, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230559-Great%20Antshrike%20%206707.mp3
XC230555,Great Antshrike,0:21,"Sao Gabriel da Cachoeira area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230555-Great%20Antshrike%20B%206728.mp3
XC230553,Great Antshrike,1:54,"Cucuy road north of Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230553-Great%20Antshrike%20B%206730.mp3
XC197478,Great Antshrike,0:29,"Atures, Amazonas",https://xeno-canto.org/sounds/uploaded/TNPOVFLZMY/XC197478-4325-Great-Antshrike-Amazon-song-1.mp3
XC230575,Great Antshrike,0:47,"Sao Gabriel da Cachoeira area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC230575-Great%20Antshrike%20C%206729.mp3
XC224509,Imeri Warbling Antbird,0:18,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224509-Warbling%20Antbird%20B%207974.mp3
XC224508,Imeri Warbling Antbird,0:18,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224508-Warbling%20Antbird%20%207973.mp3
XC224507,Imeri Warbling Antbird,0:04,"Junglaven area, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224507-Warbling%20Antbird%20%207975.mp3
XC224506,Imeri Warbling Antbird,0:42,"Tabajos tracks, Sao Gabriel da Cachoeira, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224506-Warbling%20Antbird%20B%208002.mp3
XC504602,Guianan Warbling Antbird,1:27,"Ramal Pau de Rosa, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/UTCLOBFQPH/XC504602-LS110816%20Guianan%20Warbling%20Antbird%20kn%20duet%20Pau%20Rosa.mp3
XC468937,Guianan Warbling Antbird,0:36,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/AKHCFQUKLZ/XC468937-Hypocnemis%20cantator-Pres.Figuei-Felipe%20Arantes.mp3
XC417784,Guianan Warbling Antbird,0:41,"Itacoatiara, Itacoatiara, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC417784-Hypocnemis%20cantator_Novo%20remanso_1040.mp3
XC394451,Guianan Warbling Antbird,0:05,"BDFFP, Amazonas state",https://xeno-canto.org/sounds/uploaded/QCRJBRYRWW/XC394451-INPA%20-%20Hypocnemis%20cantator%20%28Guianan%20Warbling-Antbird%29.mp3
XC224497,Guianan Warbling Antbird,0:31,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224497-Warbling%20Antbird%20A%208001.mp3
XC188552,Guianan Warbling Antbird,1:07,"Reserva Florestal Adolpho Ducke, Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/VGXDJMKETZ/XC188552-Hypocnemis%20cantator%201%2017-07-2014%208%20horas.mp3
XC392082,Guianan Warbling Antbird,0:14,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC392082-Hypocnemis%20cantator_PF_1972.mp3
XC326690,Guianan Warbling Antbird,0:30,"Manaus, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC326690-Hypocnemis%20cantator_Rio%20Preto_1270.mp3
XC243408,Guianan Warbling Antbird,0:55,"Presidente Figueiredo, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/WAQXGRSRTQ/XC243408-141125_0301%20-%20Hypocnemis%20cantator.mp3
XC224500,Guianan Warbling Antbird,0:17,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224500-Warbling%20Antbird%20B%208000.mp3
XC119288,Guianan Warbling Antbird,0:26,"Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/TGBFXDVERJ/XC119288-Hypocnemis%20cantator_Balbina.MP3
XC224503,Guianan Warbling Antbird,0:54,"Iracema falls, Presidente Figueiredo, Amazonas",https://xeno-canto.org/sounds/uploaded/OOECIWCSWV/XC224503-Warbling%20Antbird%20C%207999.mp3
